人口，总数,SP.POP.TOTL,斯里兰卡,LKA,14747000,14847000,15196000,15417000,15603000,15842000,16127000,16373000,16599000,16825000,17015000,17267000,17426000,17646000,17891000,18136000,18336000,18568000,18784000,19056000,19102000,18797000,18921000,19173000,19435000,19644000,19858000,20039000,20217000,20450000,20653000,20869000,20328000,20483000,..
人口，总数,SP.POP.TOTL,圣基茨和尼维斯,KNA,43205,42978,42761,42539,42294,42017,41697,41353,41045,40854,40833,41009,41360,41836,42363,42888,43391,43885,44391,44938,45544,46214,46934,47679,48421,49139,49823,50478,51110,51731,52352,52971,53584,54191,..
人口，总数,SP.POP.TOTL,圣卢西亚,LCA,117984,119593,121150,122738,124468,126416,128620,131032,133532,135954,138180,140159,141934,143592,145262,147040,148962,150994,153066,155073,156949,158650,160217,161766,163460,165407,167658,170149,172734,175200,177397,179271,180870,182273,..
人口，总数,SP.POP.TOTL,圣马丁（法属）,MAF,7580,7868,8670,10547,12790,15392,18337,21628,24873,27676,30036,31821,32892,33238,33098,32712,32102,31304,30358,29305,28384,27782,27450,27363,27514,27906,28414,28905,29376,29820,30235,30615,30959,31264,..
人口，总数,SP.POP.TOTL,圣文森特和格林纳丁斯,VCT,100506,101378,102202,102985,103742,104477,105197,105892,106533,107081,107509,107811,108001,108097,108129,108122,108078,108001,107923,107879,107897,107989,108150,108353,108562,108749,108908,109045,109158,109249,109316,109357,109373,109373,..
人口，总数,SP.POP.TOTL,苏丹,SDN,14418063,14935032,15469003,16012898,16557307,17097619,17622954,18139966,18682216,19295483,20008804,20840825,21771781,22745490,23683211,24529722,25263021,25903704,26491253,27085465,27729798,28434810,29186427,29973979,30778572,31585871,32397535,33218250,34040065,34853178,35652002,36430923,37195349,37964306,..
人口，总数,SP.POP.TOTL,苏里南,SUR,365616,366637,367895,369654,372272,375979,380890,386852,393483,400251,406764,412884,418700,424326,429968,435776,441734,447771,453920,460215,466668,473312,480099,486867,493394,499523,505186,510433,515372,520173,524960,529761,534541,539276,..
人口，总数,SP.POP.TOTL,斯威士兰,SWZ,603373,621314,639333,658496,680253,705492,734790,767417,801350,833787,862728,887248,907947,926224,944223,963428,984506,1006760,1028694,1048151,1063715,1074761,1082183,1087929,1094758,1104642,1118253,1134977,1153929,1173678,1193148,1212159,1230985,1249514,..
人口，总数,SP.POP.TOTL,瑞典,SWE,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9592552,..
人口，总数,SP.POP.TOTL,瑞士,CHE,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8081482,..
人口，总数,SP.POP.TOTL,阿拉伯叙利亚共和国,SYR,8956156,9277280,9613572,9960919,10313558,10667245,11020570,11374437,11729760,12088336,12451539,12818302,13187960,13562742,13945646,14338240,14746306,15168523,15591261,15995760,16371208,16700984,16994676,17298476,17676012,18167367,18804914,19561477,20346056,21031546,21532647,21961676,22399254,22845550,..
人口，总数,SP.POP.TOTL,塔吉克斯坦,TJK,3917642,4030104,4146923,4269775,4400743,4540688,4690913,4849253,5008827,5160375,5297286,5417554,5523207,5616797,5702611,5784330,5862347,5937177,6012933,6094661,6186152,6289340,6404118,6529609,6663929,6805655,6954522,7111025,7275252,7447396,7627326,7814850,8008990,8207834,..
人口，总数,SP.POP.TOTL,坦桑尼亚,TZA,18686808,19282215,19898033,20532688,21183696,21849853,22527517,23218477,23933171,24685791,25484814,26337403,27236099,28157055,29067333,29944302,30780453,31586039,32378333,33183093,34020512,34895398,35806497,36760831,37765139,38824384,39942347,41119693,42353790,43639752,44973330,46354607,47783107,49253126,..
人口，总数,SP.POP.TOTL,泰国,THA,47369137,48319564,49247430,50165305,51090390,52031925,53003237,53993052,54956736,55833321,56582726,57184324,57661001,58069612,58491145,58983954,59562136,60206941,60903042,61623143,62343379,63069070,63797841,64488338,65087400,65559487,65883961,66076927,66185340,66277335,66402316,66576332,66785001,67010502,..
人口，总数,SP.POP.TOTL,东帝汶,TMP,580730,583567,596572,616650,638938,659876,678277,695175,711794,730158,751488,776772,804803,832053,853716,866700,869024,862622,853069,848230,853585,871353,899367,933369,966987,982889,999053,1015482,1032182,1049156,1066409,1120392,1148958,1178252,..
人口，总数,SP.POP.TOTL,多哥,TGO,2720838,2812051,2915098,3026308,3140297,3252995,3363537,3472650,3579803,3684782,3787602,3887716,3985364,4082422,4181481,4284497,4392177,4504291,4620710,4740974,4864753,4992225,5123674,5258956,5397851,5540214,5685845,5834806,5987491,6144457,6306014,6472304,6642928,6816982,..
人口，总数,SP.POP.TOTL,汤加,TON,93007,93451,93682,93774,93838,93953,94149,94403,94687,94952,95165,95321,95443,95560,95712,95928,96218,96574,96991,97457,97962,98504,99083,99691,100319,100960,101617,102289,102947,103557,104098,104554,104941,105323,..
人口，总数,SP.POP.TOTL,特立尼达和多巴哥,TTO,1085308,1102562,1120610,1138673,1155701,1170935,1184053,1195243,1204890,1213625,1221904,1229906,1237486,1244410,1250316,1255001,1258365,1260677,1262544,1264781,1267980,1272347,1277723,1283868,1290379,1296933,1303478,1310040,1316449,1322518,1328095,1333082,1337439,1341151,..
人口，总数,SP.POP.TOTL,突尼斯,TUN,6384000,6555185,6729178,6905136,7042550,7260361,7492633,7684751,7857619,7958694,8154400,8318200,8489900,8657400,8815400,8957500,9089300,9215000,9333300,9455900,9563500,9673600,9781900,9839800,9932400,10029000,10127900,10225100,10328900,10439600,10549100,10673800,10777500,10886500,..
人口，总数,SP.POP.TOTL,土耳其,TUR,43905790,44936836,45997940,47072603,48138191,49178079,50186914,51168270,52125597,53065801,53994605,54911233,55815175,56713073,57613441,58522320,59442502,60372413,61308204,62243779,63174483,64100297,65022300,65938265,66845635,67743052,68626337,69496513,70363511,71241080,72137546,73058638,73997128,74932641,..
人口，总数,SP.POP.TOTL,土库曼斯坦,TKM,2861000,2931343,3002785,3075867,3151262,3229499,3310059,3392823,3479088,3570558,3668000,3772350,3881973,3991917,4095512,4188010,4267690,4335991,4395293,4449427,4501419,4551762,4600171,4648037,4696876,4747839,4801595,4858236,4917543,4978962,5041995,5106668,5172931,5240072,..
人口，总数,SP.POP.TOTL,特克斯科斯群岛,TCA,7525,7855,8245,8671,9097,9502,9873,10224,10588,11019,11550,12205,12970,13793,14597,15334,15967,16527,17114,17866,18876,20186,21740,23412,25025,26450,27642,28638,29481,30247,30993,31726,32427,33098,..
人口，总数,SP.POP.TOTL,图瓦卢,TUV,8051,8160,8284,8413,8537,8648,8741,8821,8889,8949,9004,9056,9103,9148,9188,9227,9264,9298,9334,9374,9419,9471,9530,9590,9646,9694,9732,9764,9788,9808,9827,9844,9860,9876,..
人口，总数,SP.POP.TOTL,乌干达,UGA,12549779,12930714,13324390,13738114,14181630,14661481,15180721,15736176,16320417,16922648,17534839,18156095,18788440,19430461,20081152,20740726,21407693,22084527,22780451,23507800,24275641,25088033,25943441,26838428,27766986,28724869,29711397,30728747,31778799,32864328,33987213,35148064,36345860,37578876,..
人口，总数,SP.POP.TOTL,乌克兰,UKR,49973757,50221000,50384000,50564000,50754000,50917000,51097000,51293000,51521000,51773000,51892000,52000470,52150266,52179210,51921041,51512299,51057189,50594105,50143939,49673350,49175848,48683865,48202500,47812950,47451600,47105150,46787750,46509350,46258200,46053300,45870700,45706100,45593300,45489600,..
人口，总数,SP.POP.TOTL,阿拉伯联合酋长国,ARE,1014825,1090660,1155765,1215380,1277300,1347218,1426915,1514798,1609170,1707085,1806498,1908002,2012977,2121143,2232159,2346305,2470810,2608993,2753498,2893648,3026352,3132104,3223969,3369254,3658658,4148883,4875639,5797347,6798635,7718319,8441537,8925096,9205651,9346129,..
人口，总数,SP.POP.TOTL,英国,GBR,56314216,56333829,56313641,56332848,56422072,56550268,56681396,56802050,56928327,57076711,57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258918,63695687,64097085,..
人口，总数,SP.POP.TOTL,美国,USA,227225000,229466000,231664000,233792000,235825000,237924000,240133000,242289000,244499000,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309326295,311582564,313873685,316128839,..
人口，总数,SP.POP.TOTL,乌拉圭,URY,2915735,2934985,2954236,2973436,2992644,3011918,3031053,3049987,3069112,3088980,3109941,3131936,3154657,3177867,3201235,3224383,3247585,3270549,3291677,3308884,3320841,3326762,3327500,3325411,3323822,3325155,3330217,3338384,3348898,3360431,3371982,3383486,3395253,3407062,..
人口，总数,SP.POP.TOTL,乌兹别克斯坦,UZB,16026812,16454356,16889450,17331390,17778956,18231176,18686358,19144237,19606739,20076683,20510000,20952000,21449000,21942000,22377000,22785000,23225000,23667000,24051000,24311650,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30241100,..
人口，总数,SP.POP.TOTL,瓦努阿图,VUT,115634,118578,121433,124248,127094,130028,133040,136129,139369,142852,146633,150779,155242,159814,164209,168236,171802,175004,178074,181346,185058,189285,193950,198952,204135,209375,214654,220001,225398,230833,236299,241778,247262,252763,..
人口，总数,SP.POP.TOTL,委内瑞拉玻利瓦尔共和国,VEN,15096432,15549525,15990376,16426198,16867806,17322754,17793283,18275997,18766017,19256060,19740786,20218813,20691641,21160262,21626607,22092144,22556838,23020184,23482700,23945002,24407553,24870441,25333622,25797219,26261326,26725897,27190882,27655937,28120312,28583040,29043283,29500625,29954782,30405207,..
人口，总数,SP.POP.TOTL,越南,VNM,53700000,54722000,55687000,56655000,57692000,58868000,60249000,61750000,63263000,64774000,66016700,67242400,68450100,69644500,70824500,71995500,73156700,74306900,75456300,76596700,77630900,78621000,79538700,80468400,81437700,82393500,83313000,84221100,85122300,86025000,86932500,87840000,88772900,89708900,..
人口，总数,SP.POP.TOTL,美属维京群岛,VIR,97000,98000,102000,104000,108000,107000,106500,106000,104500,103000,103963,104807,105711,106577,107317,107817,108093,108355,108535,108596,108639,108386,108208,108085,107950,107863,107700,107423,107091,106707,106267,105784,105275,104737,..
人口，总数,SP.POP.TOTL,约旦河西岸和加沙,WBG,..,..,..,..,..,..,..,..,..,..,1978248,2068845,2163591,2262676,2366298,2474666,2587997,2706518,2776568,2848431,2922153,2997784,3075373,3154969,3236626,3320396,3406334,3494496,3596688,3702218,3811102,3927051,4046901,4169506,..
人口，总数,SP.POP.TOTL,也门共和国,YEM,7906977,8220933,8557021,8910830,9276622,9651313,10028064,10409987,10815614,11270427,11790249,12384543,13040955,13726827,14396720,15018201,15578640,16088019,16564235,17035531,17522537,18029989,18551068,19081306,19612696,20139661,20661714,21182162,21703571,22229625,22763008,23304206,23852409,24407381,..
人口，总数,SP.POP.TOTL,赞比亚,ZMB,5847241,6038971,6235352,6435110,6636560,6838392,7040796,7243918,7446478,7646911,7844516,8038236,8229480,8423058,8625477,8841338,9073311,9320089,9577483,9839179,10100981,10362137,10625423,10894519,11174650,11470022,11781612,12109620,12456527,12825031,13216985,13633796,14075099,14538640,..
人口，总数,SP.POP.TOTL,津巴布韦,ZWE,7289069,7572129,7876786,8197858,8527836,8860331,9193889,9527192,9854098,10167392,10461782,10733048,10981267,11210802,11428655,11639364,11846110,12045813,12229500,12384727,12503652,12586763,12640922,12673103,12693047,12710589,12724308,12740160,12784041,12888918,13076978,13358738,13724317,14149648,..
